journey_id,start_time,end_time,duration_total_s,n_events,n_zones_visited,zones_sequence,start_zone,end_zone,gender,age_range,completed,day_of_week,hour_of_day,stitch_confidence
J063214,2025-03-15 14:56:10,2025-03-15 14:57:11,61,3,3,Z_E2;Z_C1;Z_C2,Z_E2,Z_C2,M,middle_aged,True,5,14,1.0
J063217,2025-03-15 14:56:13,2025-03-15 14:57:12,59,2,2,Z_C2;Z_C1,Z_C2,Z_C1,M,middle_aged,True,5,14,1.0
J063223,2025-03-15 14:56:24,2025-03-15 14:57:12,48,2,1,Z_E1,Z_E1,Z_E1,F,young_adult,True,5,14,1.0
J063225,2025-03-15 14:56:25,2025-03-15 14:57:14,49,2,1,Z_C1,Z_C1,Z_C1,F,young_adult,True,5,14,1.0
J063231,2025-03-15 14:56:40,2025-03-15 14:57:19,39,2,2,Z_C1;Z_N8,Z_C1,Z_N8,F,young_adult,True,5,14,1.0
J063226,2025-03-15 14:56:29,2025-03-15 14:57:20,51,3,3,Z_C1;Z_C2;Z_S3,Z_C1,Z_S3,M,middle_aged,True,5,14,1.0
J063221,2025-03-15 14:56:23,2025-03-15 14:57:22,59,3,2,Z_E2;Z_C1,Z_E2,Z_C1,F,child,True,5,14,1.0
J063232,2025-03-15 14:56:43,2025-03-15 14:57:24,41,3,2,Z_C1;Z_N1;Z_C1,Z_C1,Z_C1,M,middle_aged,True,5,14,1.0
J063218,2025-03-15 14:56:14,2025-03-15 14:57:25,71,6,6,Z_N1;Z_N4;Z_C1;Z_N9;Z_C2;Z_S5,Z_N1,Z_S5,F,adult,True,5,14,1.0
J063180,2025-03-15 14:54:53,2025-03-15 14:57:26,153,3,2,Z_C3;Z_C2,Z_C3,Z_C2,F,middle_aged,True,5,14,1.0
J063219,2025-03-15 14:56:16,2025-03-15 14:57:28,72,2,1,Z_C2,Z_C2,Z_C2,F,adult,True,5,14,1.0
J063222,2025-03-15 14:56:24,2025-03-15 14:57:30,66,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,adult,True,5,14,1.0
J063238,2025-03-15 14:56:52,2025-03-15 14:57:32,40,3,2,Z_C2;Z_CK,Z_C2,Z_CK,M,middle_aged,True,5,14,1.0
J063224,2025-03-15 14:56:24,2025-03-15 14:57:37,73,2,2,Z_C3;Z_N8,Z_C3,Z_N8,F,adult,True,5,14,1.0
J063239,2025-03-15 14:56:52,2025-03-15 14:57:38,46,3,3,Z_N8;Z_CK;Z_C1,Z_N8,Z_C1,F,young_adult,True,5,14,1.0
J063188,2025-03-15 14:55:11,2025-03-15 14:57:42,151,4,4,Z_N1;Z_C3;Z_N2;Z_C2,Z_N1,Z_C2,F,middle_aged,True,5,14,1.0
J063246,2025-03-15 14:57:09,2025-03-15 14:57:44,35,3,2,Z_C1;Z_C2,Z_C1,Z_C2,M,middle_aged,True,5,14,1.0
J063227,2025-03-15 14:56:36,2025-03-15 14:57:48,72,3,2,Z_C2;Z_C3,Z_C2,Z_C3,M,senior,True,5,14,1.0
J063190,2025-03-15 14:55:14,2025-03-15 14:57:48,154,2,1,Z_S4,Z_S4,Z_S4,F,middle_aged,True,5,14,1.0
J063248,2025-03-15 14:57:11,2025-03-15 14:57:52,41,3,1,Z_C2,Z_C2,Z_C2,M,middle_aged,True,5,14,1.0
J063253,2025-03-15 14:57:18,2025-03-15 14:57:58,40,3,2,Z_N1;Z_C2,Z_N1,Z_C2,M,middle_aged,True,5,14,1.0
J063169,2025-03-15 14:54:17,2025-03-15 14:57:58,221,3,2,Z_N10;Z_C2,Z_N10,Z_C2,M,teenager,True,5,14,1.0
J063236,2025-03-15 14:56:50,2025-03-15 14:57:59,69,3,1,Z_C1,Z_C1,Z_C1,F,child,True,5,14,1.0
J063256,2025-03-15 14:57:26,2025-03-15 14:57:59,33,3,3,Z_C2;Z_S5;Z_N8,Z_C2,Z_N8,M,middle_aged,True,5,14,1.0
J063207,2025-03-15 14:55:55,2025-03-15 14:58:00,125,2,2,Z_N3;Z_N1,Z_N3,Z_N1,F,middle_aged,True,5,14,1.0
J063259,2025-03-15 14:57:34,2025-03-15 14:58:02,28,2,2,Z_C1;Z_N9,Z_C1,Z_N9,F,child,True,5,14,1.0
J063229,2025-03-15 14:56:38,2025-03-15 14:58:02,84,8,5,Z_C1;Z_C3;Z_C1;Z_C3;Z_S3;Z_E2;Z_S1;Z_C1,Z_C1,Z_C1,F,adult,True,5,14,1.0
J063189,2025-03-15 14:55:12,2025-03-15 14:58:02,170,4,3,Z_N3;Z_N5;Z_E1,Z_N3,Z_E1,M,young_adult,True,5,14,1.0
J063258,2025-03-15 14:57:33,2025-03-15 14:58:06,33,3,2,Z_C1;Z_E2;Z_C1,Z_C1,Z_C1,M,middle_aged,True,5,14,1.0
J063243,2025-03-15 14:56:59,2025-03-15 14:58:08,69,3,3,Z_N8;Z_C2;Z_E2,Z_N8,Z_E2,F,adult,True,5,14,1.0
J063240,2025-03-15 14:56:56,2025-03-15 14:58:09,73,5,3,Z_C1;Z_C3;Z_C2;Z_C3,Z_C1,Z_C3,F,young_adult,True,5,14,1.0
J063244,2025-03-15 14:57:04,2025-03-15 14:58:10,66,2,2,Z_N4;Z_C3,Z_N4,Z_C3,F,adult,True,5,14,1.0
J063208,2025-03-15 14:55:58,2025-03-15 14:58:10,132,3,2,Z_S5;Z_C3,Z_S5,Z_C3,F,middle_aged,True,5,14,1.0
J063266,2025-03-15 14:57:41,2025-03-15 14:58:14,33,3,3,Z_C2;Z_C3;Z_E2,Z_C2,Z_E2,M,middle_aged,True,5,14,1.0
J063245,2025-03-15 14:57:07,2025-03-15 14:58:15,68,2,2,Z_C1;Z_C3,Z_C1,Z_C3,F,adult,True,5,14,1.0
J063272,2025-03-15 14:57:53,2025-03-15 14:58:15,22,2,2,Z_C2;Z_E2,Z_C2,Z_E2,M,middle_aged,True,5,14,1.0
J063281,2025-03-15 14:58:11,2025-03-15 14:58:23,12,3,1,Z_C2,Z_C2,Z_C2,F,child,True,5,14,1.0
J063242,2025-03-15 14:56:58,2025-03-15 14:58:25,87,2,2,Z_E1;Z_C2,Z_E1,Z_C2,F,young_adult,True,5,14,1.0
J063257,2025-03-15 14:57:27,2025-03-15 14:58:27,60,2,2,Z_CK;Z_N9,Z_CK,Z_N9,F,young_adult,True,5,14,1.0
J063170,2025-03-15 14:54:20,2025-03-15 14:58:27,247,3,2,Z_N5;Z_C1,Z_N5,Z_C1,M,teenager,True,5,14,1.0
J063235,2025-03-15 14:56:50,2025-03-15 14:58:28,98,4,4,Z_N10;Z_C2;Z_N3;Z_C3,Z_N10,Z_C3,F,middle_aged,True,5,14,1.0
J063268,2025-03-15 14:57:44,2025-03-15 14:58:31,47,2,2,Z_C3;Z_C2,Z_C3,Z_C2,F,young_adult,True,5,14,1.0
J063251,2025-03-15 14:57:15,2025-03-15 14:58:32,77,5,4,Z_C2;Z_S2;Z_N3;Z_C1;Z_C2,Z_C2,Z_C2,F,adult,True,5,14,1.0
J063241,2025-03-15 14:56:57,2025-03-15 14:58:33,96,2,1,Z_C2,Z_C2,Z_C2,F,middle_aged,True,5,14,1.0
J063249,2025-03-15 14:57:12,2025-03-15 14:58:34,82,2,2,Z_C2;Z_N3,Z_C2,Z_N3,F,middle_aged,True,5,14,1.0
J063273,2025-03-15 14:57:54,2025-03-15 14:58:35,41,5,3,Z_S5;Z_C3;Z_CK;Z_C3,Z_S5,Z_C3,M,middle_aged,True,5,14,1.0
J063275,2025-03-15 14:57:59,2025-03-15 14:58:35,36,3,3,Z_E2;Z_N10;Z_C2,Z_E2,Z_C2,M,middle_aged,True,5,14,1.0
J063278,2025-03-15 14:58:05,2025-03-15 14:58:36,31,2,2,Z_E2;Z_C3,Z_E2,Z_C3,M,middle_aged,True,5,14,1.0
J063252,2025-03-15 14:57:15,2025-03-15 14:58:37,82,2,2,Z_N9;Z_S5,Z_N9,Z_S5,F,adult,True,5,14,1.0
J063260,2025-03-15 14:57:36,2025-03-15 14:58:40,64,2,2,Z_C3;Z_S2,Z_C3,Z_S2,F,adult,True,5,14,1.0
J063220,2025-03-15 14:56:19,2025-03-15 14:58:42,143,3,2,Z_N5;Z_C1,Z_N5,Z_C1,M,young_adult,True,5,14,1.0
J063290,2025-03-15 14:58:26,2025-03-15 14:58:43,17,4,2,Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,F,child,True,5,14,1.0
J063230,2025-03-15 14:56:38,2025-03-15 14:58:43,125,3,1,Z_N10,Z_N10,Z_N10,M,child,True,5,14,1.0
J063269,2025-03-15 14:57:48,2025-03-15 14:58:43,55,2,2,Z_C2;Z_N8,Z_C2,Z_N8,F,young_adult,True,5,14,1.0
J063295,2025-03-15 14:58:36,2025-03-15 14:58:53,17,2,1,Z_C1,Z_C1,Z_C1,F,child,True,5,14,1.0
J063255,2025-03-15 14:57:24,2025-03-15 14:58:55,91,3,2,Z_C3;Z_N6,Z_C3,Z_N6,M,senior,True,5,14,1.0
J063262,2025-03-15 14:57:38,2025-03-15 14:58:57,79,4,2,Z_C1;Z_C2;Z_C1,Z_C1,Z_C1,F,adult,True,5,14,1.0
J063279,2025-03-15 14:58:05,2025-03-15 14:58:59,54,5,3,Z_C3;Z_C1;Z_N7;Z_C1,Z_C3,Z_C1,M,middle_aged,True,5,14,1.0
J063254,2025-03-15 14:57:23,2025-03-15 14:59:03,100,3,3,Z_C2;Z_CK;Z_N10,Z_C2,Z_N10,M,teenager,True,5,14,1.0
J063210,2025-03-15 14:56:01,2025-03-15 14:59:05,184,2,2,Z_C1;Z_N9,Z_C1,Z_N9,M,adult,True,5,14,1.0
J063233,2025-03-15 14:56:46,2025-03-15 14:59:07,141,2,2,Z_E1;Z_N9,Z_E1,Z_N9,M,adult,True,5,14,1.0
J063261,2025-03-15 14:57:37,2025-03-15 14:59:08,91,6,5,Z_C3;Z_N5;Z_N8;Z_N9;Z_C3;Z_S5,Z_C3,Z_S5,F,middle_aged,True,5,14,1.0
J063283,2025-03-15 14:58:13,2025-03-15 14:59:08,55,3,3,Z_C3;Z_N4;Z_C1,Z_C3,Z_C1,M,middle_aged,True,5,14,1.0
J063263,2025-03-15 14:57:39,2025-03-15 14:59:12,93,3,3,Z_C3;Z_C1;Z_C2,Z_C3,Z_C2,F,adult,True,5,14,1.0
J063291,2025-03-15 14:58:28,2025-03-15 14:59:14,46,2,2,Z_CK;Z_C3,Z_CK,Z_C3,M,middle_aged,True,5,14,1.0
J063250,2025-03-15 14:57:13,2025-03-15 14:59:16,123,3,2,Z_N5;Z_C2;Z_N5,Z_N5,Z_N5,M,young_adult,True,5,14,1.0
J063292,2025-03-15 14:58:31,2025-03-15 14:59:17,46,2,2,Z_C3;Z_S5,Z_C3,Z_S5,M,middle_aged,True,5,14,1.0
J063267,2025-03-15 14:57:42,2025-03-15 14:59:18,96,3,2,Z_S3;Z_C2,Z_S3,Z_C2,F,adult,True,5,14,1.0
J063293,2025-03-15 14:58:32,2025-03-15 14:59:18,46,2,2,Z_N10;Z_N1,Z_N10,Z_N1,M,middle_aged,True,5,14,1.0
J063247,2025-03-15 14:57:11,2025-03-15 14:59:18,127,3,1,Z_N5,Z_N5,Z_N5,F,senior,True,5,14,1.0
J063280,2025-03-15 14:58:07,2025-03-15 14:59:21,74,2,2,Z_N6;Z_N8,Z_N6,Z_N8,M,senior,True,5,14,1.0
J063270,2025-03-15 14:57:51,2025-03-15 14:59:24,93,7,4,Z_C2;Z_N5;Z_C3;Z_N10;Z_C2;Z_C3,Z_C2,Z_C3,F,young_adult,True,5,14,1.0
J063265,2025-03-15 14:57:40,2025-03-15 14:59:25,105,2,2,Z_N2;Z_C3,Z_N2,Z_C3,F,middle_aged,True,5,14,1.0
J063271,2025-03-15 14:57:52,2025-03-15 14:59:25,93,2,2,Z_E2;Z_C2,Z_E2,Z_C2,F,adult,True,5,14,1.0
J063296,2025-03-15 14:58:40,2025-03-15 14:59:33,53,2,2,Z_N5;Z_C3,Z_N5,Z_C3,F,young_adult,True,5,14,1.0
J063284,2025-03-15 14:58:15,2025-03-15 14:59:33,78,3,3,Z_C1;Z_N6;Z_N5,Z_C1,Z_N5,M,teenager,True,5,14,1.0
J063237,2025-03-15 14:56:51,2025-03-15 14:59:33,162,2,1,Z_S4,Z_S4,Z_S4,M,adult,True,5,14,1.0
J063274,2025-03-15 14:57:57,2025-03-15 14:59:34,97,3,3,Z_S1;Z_C2;Z_C1,Z_S1,Z_C1,F,adult,True,5,14,1.0
J063264,2025-03-15 14:57:39,2025-03-15 14:59:35,116,2,2,Z_E1;Z_C2,Z_E1,Z_C2,M,young_adult,True,5,14,1.0
J063277,2025-03-15 14:58:03,2025-03-15 14:59:38,95,3,3,Z_C3;Z_C2;Z_N5,Z_C3,Z_N5,F,middle_aged,True,5,14,1.0
J063282,2025-03-15 14:58:11,2025-03-15 14:59:40,89,2,1,Z_C2,Z_C2,Z_C2,F,middle_aged,True,5,14,1.0
J063276,2025-03-15 14:58:02,2025-03-15 14:59:45,103,3,2,Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,F,adult,True,5,14,1.0
J063303,2025-03-15 14:58:52,2025-03-15 14:59:46,54,3,3,Z_C3;Z_N10;Z_C2,Z_C3,Z_C2,F,young_adult,True,5,14,1.0
J063313,2025-03-15 14:59:09,2025-03-15 14:59:47,38,4,2,Z_C3;Z_S1;Z_C3,Z_C3,Z_C3,F,child,True,5,14,1.0
J063212,2025-03-15 14:56:07,2025-03-15 14:59:54,227,4,4,Z_C1;Z_N10;Z_S4;Z_S7,Z_C1,Z_S7,F,teenager,True,5,14,1.0
J063288,2025-03-15 14:58:23,2025-03-15 14:59:56,93,3,3,Z_N3;Z_C2;Z_S1,Z_N3,Z_S1,F,middle_aged,True,5,14,1.0
J063297,2025-03-15 14:58:44,2025-03-15 15:00:08,84,7,6,Z_C1;Z_N4;Z_C2;Z_CK;Z_N7;Z_S4;Z_C2,Z_C1,Z_C2,M,middle_aged,True,5,14,1.0
J063228,2025-03-15 14:56:37,2025-03-15 15:00:09,212,3,2,Z_N10;Z_C2;Z_N10,Z_N10,Z_N10,F,teenager,True,5,14,1.0
J063289,2025-03-15 14:58:24,2025-03-15 15:00:12,108,4,3,Z_C1;Z_C2;Z_C3;Z_C2,Z_C1,Z_C2,M,young_adult,True,5,14,1.0
J063285,2025-03-15 14:58:17,2025-03-15 15:00:13,116,6,4,Z_C1;Z_C3;Z_S5;Z_N9,Z_C1,Z_N9,F,adult,True,5,14,1.0
J063294,2025-03-15 14:58:33,2025-03-15 15:00:18,105,4,4,Z_N5;Z_N7;Z_C3;Z_E1,Z_N5,Z_E1,F,middle_aged,True,5,14,1.0
J063302,2025-03-15 14:58:52,2025-03-15 15:00:21,89,2,2,Z_N8;Z_C2,Z_N8,Z_C2,F,middle_aged,True,5,14,1.0
J063286,2025-03-15 14:58:18,2025-03-15 15:00:22,124,2,2,Z_S2;Z_C1,Z_S2,Z_C1,F,adult,True,5,14,1.0
J063287,2025-03-15 14:58:19,2025-03-15 15:00:22,123,2,2,Z_N3;Z_C3,Z_N3,Z_C3,F,adult,True,5,14,1.0
J063234,2025-03-15 14:56:47,2025-03-15 15:00:23,216,2,2,Z_S4;Z_C2,Z_S4,Z_C2,F,teenager,True,5,14,1.0
J063305,2025-03-15 14:58:54,2025-03-15 15:00:28,94,4,3,Z_C3;Z_N7;Z_C1,Z_C3,Z_C1,F,young_adult,True,5,14,1.0
J063299,2025-03-15 14:58:49,2025-03-15 15:00:30,101,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,adult,True,5,14,1.0
J063298,2025-03-15 14:58:46,2025-03-15 15:00:32,106,2,2,Z_C1;Z_CK,Z_C1,Z_CK,M,middle_aged,True,5,14,1.0
J063300,2025-03-15 14:58:49,2025-03-15 15:00:33,104,2,2,Z_C2;Z_S5,Z_C2,Z_S5,F,adult,True,5,14,1.0
J063301,2025-03-15 14:58:49,2025-03-15 15:00:33,104,3,2,Z_CK;Z_C2,Z_CK,Z_C2,M,teenager,True,5,14,1.0
J063311,2025-03-15 14:59:05,2025-03-15 15:00:34,89,2,2,Z_C1;Z_N3,Z_C1,Z_N3,F,adult,True,5,14,1.0
J063315,2025-03-15 14:59:14,2025-03-15 15:00:36,82,2,2,Z_C2;Z_C3,Z_C2,Z_C3,F,adult,True,5,14,1.0
J063323,2025-03-15 14:59:31,2025-03-15 15:00:38,67,4,2,Z_N9;Z_E1,Z_N9,Z_E1,F,senior,True,5,14,1.0
J063304,2025-03-15 14:58:53,2025-03-15 15:00:39,106,2,2,Z_N9;Z_C3,Z_N9,Z_C3,F,middle_aged,True,5,14,1.0
J063314,2025-03-15 14:59:11,2025-03-15 15:00:40,89,3,3,Z_C2;Z_C1;Z_C3,Z_C2,Z_C3,M,young_adult,True,5,14,1.0
J063309,2025-03-15 14:58:59,2025-03-15 15:00:43,104,2,2,Z_N10;Z_N5,Z_N10,Z_N5,F,young_adult,True,5,14,1.0
J063312,2025-03-15 14:59:05,2025-03-15 15:00:48,103,2,2,Z_C2;Z_CK,Z_C2,Z_CK,F,young_adult,True,5,14,1.0
J063307,2025-03-15 14:58:54,2025-03-15 15:00:49,115,3,3,Z_C3;Z_C1;Z_N10,Z_C3,Z_N10,F,middle_aged,True,5,14,1.0
J063331,2025-03-15 14:59:41,2025-03-15 15:00:57,76,2,2,Z_C2;Z_C1,Z_C2,Z_C1,M,young_adult,True,5,14,1.0
J063318,2025-03-15 14:59:24,2025-03-15 15:00:58,94,5,2,Z_C2;Z_N9;Z_C2,Z_C2,Z_C2,F,adult,True,5,14,1.0
J063346,2025-03-15 15:00:07,2025-03-15 15:00:59,52,4,3,Z_C2;Z_C3;Z_E2,Z_C2,Z_E2,F,teenager,True,5,15,1.0
J063319,2025-03-15 14:59:25,2025-03-15 15:01:00,95,3,3,Z_C2;Z_N8;Z_C1,Z_C2,Z_C1,F,middle_aged,True,5,14,1.0
J063350,2025-03-15 15:00:32,2025-03-15 15:01:05,33,2,1,Z_C3,Z_C3,Z_C3,F,teenager,True,5,15,1.0
J063327,2025-03-15 14:59:37,2025-03-15 15:01:08,91,6,6,Z_C1;Z_S1;Z_E1;Z_CK;Z_N1;Z_C2,Z_C1,Z_C2,F,adult,True,5,14,1.0
J063316,2025-03-15 14:59:18,2025-03-15 15:01:10,112,3,2,Z_S1;Z_N8,Z_S1,Z_N8,F,child,True,5,14,1.0
J063334,2025-03-15 14:59:47,2025-03-15 15:01:11,84,2,2,Z_C1;Z_E1,Z_C1,Z_E1,F,adult,True,5,14,1.0
J063308,2025-03-15 14:58:58,2025-03-15 15:01:12,134,4,3,Z_N7;Z_C3;Z_E2,Z_N7,Z_E2,M,middle_aged,True,5,14,1.0
J063330,2025-03-15 14:59:41,2025-03-15 15:01:12,91,5,4,Z_N10;Z_CK;Z_N7;Z_E2,Z_N10,Z_E2,F,young_adult,True,5,14,1.0
J063336,2025-03-15 14:59:55,2025-03-15 15:01:18,83,3,3,Z_C3;Z_C1;Z_S3,Z_C3,Z_S3,F,adult,True,5,14,1.0
J063310,2025-03-15 14:58:59,2025-03-15 15:01:19,140,2,1,Z_N4,Z_N4,Z_N4,M,middle_aged,True,5,14,1.0
J063348,2025-03-15 15:00:15,2025-03-15 15:01:20,65,3,2,Z_E1;Z_C1,Z_E1,Z_C1,F,senior,True,5,15,1.0
J063321,2025-03-15 14:59:26,2025-03-15 15:01:20,114,2,2,Z_C2;Z_C3,Z_C2,Z_C3,M,middle_aged,True,5,14,1.0
J063317,2025-03-15 14:59:24,2025-03-15 15:01:20,116,3,2,Z_N6;Z_C1,Z_N6,Z_C1,M,teenager,True,5,14,1.0
J063357,2025-03-15 15:00:51,2025-03-15 15:01:23,32,2,2,Z_C1;Z_N9,Z_C1,Z_N9,F,senior,True,5,15,1.0
J063343,2025-03-15 14:59:59,2025-03-15 15:01:29,90,3,3,Z_C3;Z_N7;Z_N5,Z_C3,Z_N5,M,young_adult,True,5,14,1.0
J063333,2025-03-15 14:59:47,2025-03-15 15:01:31,104,3,3,Z_C2;Z_N3;Z_N9,Z_C2,Z_N9,F,middle_aged,True,5,14,1.0
J063324,2025-03-15 14:59:33,2025-03-15 15:01:35,122,6,3,Z_N10;Z_S1;Z_E1,Z_N10,Z_E1,M,adult,True,5,14,1.0
J063337,2025-03-15 14:59:55,2025-03-15 15:01:37,102,3,3,Z_N7;Z_S1;Z_N8,Z_N7,Z_N8,F,middle_aged,True,5,14,1.0
J063322,2025-03-15 14:59:26,2025-03-15 15:01:38,132,2,2,Z_N4;Z_N7,Z_N4,Z_N7,M,middle_aged,True,5,14,1.0
J063349,2025-03-15 15:00:30,2025-03-15 15:01:39,69,3,3,Z_C1;Z_CK;Z_N3,Z_C1,Z_N3,M,young_adult,True,5,15,1.0
J063344,2025-03-15 15:00:03,2025-03-15 15:01:39,96,2,2,Z_C3;Z_N8,Z_C3,Z_N8,F,middle_aged,True,5,15,1.0
J063338,2025-03-15 14:59:55,2025-03-15 15:01:41,106,4,3,Z_C3;Z_E2;Z_N4,Z_C3,Z_N4,F,adult,True,5,14,1.0
J063339,2025-03-15 14:59:56,2025-03-15 15:01:48,112,3,2,Z_C2;Z_E2,Z_C2,Z_E2,M,teenager,True,5,14,1.0
J063342,2025-03-15 14:59:58,2025-03-15 15:01:51,113,2,2,Z_S5;Z_E2,Z_S5,Z_E2,F,adult,True,5,14,1.0
J063371,2025-03-15 15:01:14,2025-03-15 15:01:52,38,3,2,Z_N7;Z_C2,Z_N7,Z_C2,M,young_adult,True,5,15,1.0
J063354,2025-03-15 15:00:43,2025-03-15 15:01:52,69,2,2,Z_N9;Z_C1,Z_N9,Z_C1,F,adult,True,5,15,1.0
J063328,2025-03-15 14:59:37,2025-03-15 15:01:55,138,2,1,Z_N10,Z_N10,Z_N10,M,adult,True,5,14,1.0
J063306,2025-03-15 14:58:54,2025-03-15 15:01:58,184,3,1,Z_N2,Z_N2,Z_N2,M,child,True,5,14,1.0
J063351,2025-03-15 15:00:34,2025-03-15 15:02:02,88,3,3,Z_E2;Z_N2;Z_S4,Z_E2,Z_S4,F,teenager,True,5,15,1.0
J063355,2025-03-15 15:00:45,2025-03-15 15:02:06,81,3,3,Z_C2;Z_N9;Z_C3,Z_C2,Z_C3,F,adult,True,5,15,1.0
J063320,2025-03-15 14:59:26,2025-03-15 15:02:09,163,4,2,Z_N8;Z_N5,Z_N8,Z_N5,M,senior,True,5,14,1.0
J063345,2025-03-15 15:00:04,2025-03-15 15:02:12,128,3,3,Z_N8;Z_N4;Z_S1,Z_N8,Z_S1,F,child,True,5,15,1.0
J063347,2025-03-15 15:00:08,2025-03-15 15:02:14,126,5,4,Z_E1;Z_N1;Z_N9;Z_N2,Z_E1,Z_N2,F,middle_aged,True,5,15,1.0
J063379,2025-03-15 15:01:35,2025-03-15 15:02:17,42,4,2,Z_S6;Z_C2,Z_S6,Z_C2,F,senior,True,5,15,1.0
J063356,2025-03-15 15:00:47,2025-03-15 15:02:17,90,3,3,Z_C2;Z_S3;Z_N1,Z_C2,Z_N1,F,adult,True,5,15,1.0
J063341,2025-03-15 14:59:58,2025-03-15 15:02:30,152,4,4,Z_S1;Z_C2;Z_C1;Z_E2,Z_S1,Z_E2,M,adult,True,5,14,1.0
J063372,2025-03-15 15:01:23,2025-03-15 15:02:33,70,2,2,Z_E1;Z_C2,Z_E1,Z_C2,M,adult,True,5,15,1.0
J063373,2025-03-15 15:01:27,2025-03-15 15:02:33,66,3,2,Z_N4;Z_C2;Z_N4,Z_N4,Z_N4,F,child,True,5,15,1.0
J063367,2025-03-15 15:01:05,2025-03-15 15:02:37,92,4,3,Z_C1;Z_CK;Z_C1;Z_N6,Z_C1,Z_N6,M,teenager,True,5,15,1.0
J063359,2025-03-15 15:00:56,2025-03-15 15:02:40,104,3,3,Z_S1;Z_N10;Z_N9,Z_S1,Z_N9,F,adult,True,5,15,1.0
J063325,2025-03-15 14:59:34,2025-03-15 15:02:42,188,5,4,Z_CK;Z_N3;Z_N1;Z_N7,Z_CK,Z_N7,M,middle_aged,True,5,14,1.0
J063375,2025-03-15 15:01:28,2025-03-15 15:02:44,76,4,3,Z_CK;Z_C1;Z_N6;Z_C1,Z_CK,Z_C1,M,young_adult,True,5,15,1.0
J063353,2025-03-15 15:00:37,2025-03-15 15:02:45,128,3,3,Z_C1;Z_C2;Z_N3,Z_C1,Z_N3,F,middle_aged,True,5,15,1.0
J063360,2025-03-15 15:00:57,2025-03-15 15:02:48,111,3,3,Z_E1;Z_C2;Z_S2,Z_E1,Z_S2,F,adult,True,5,15,1.0
J063378,2025-03-15 15:01:34,2025-03-15 15:02:52,78,2,2,Z_E2;Z_C1,Z_E2,Z_C1,M,teenager,True,5,15,1.0
J063391,2025-03-15 15:02:08,2025-03-15 15:02:53,45,2,2,Z_C2;Z_C1,Z_C2,Z_C1,M,adult,True,5,15,1.0
J063335,2025-03-15 14:59:47,2025-03-15 15:03:01,194,3,2,Z_N7;Z_E2,Z_N7,Z_E2,F,young_adult,True,5,14,1.0
J063384,2025-03-15 15:01:52,2025-03-15 15:03:02,70,2,1,Z_CK,Z_CK,Z_CK,M,teenager,True,5,15,1.0
J063362,2025-03-15 15:01:00,2025-03-15 15:03:04,124,3,3,Z_CK;Z_N3;Z_N8,Z_CK,Z_N8,F,adult,True,5,15,1.0
J063397,2025-03-15 15:02:22,2025-03-15 15:03:07,45,3,1,Z_C2,Z_C2,Z_C2,F,child,True,5,15,1.0
J063398,2025-03-15 15:02:31,2025-03-15 15:03:11,40,3,1,Z_C2,Z_C2,Z_C2,M,child,True,5,15,1.0
J063392,2025-03-15 15:02:08,2025-03-15 15:03:12,64,5,2,Z_C1;Z_C2;Z_C1,Z_C1,Z_C1,M,adult,True,5,15,1.0
J063358,2025-03-15 15:00:54,2025-03-15 15:03:15,141,3,2,Z_N8;Z_C2,Z_N8,Z_C2,F,middle_aged,True,5,15,1.0
J063370,2025-03-15 15:01:14,2025-03-15 15:03:16,122,2,2,Z_N3;Z_C2,Z_N3,Z_C2,F,middle_aged,True,5,15,1.0
J063369,2025-03-15 15:01:14,2025-03-15 15:03:16,122,3,2,Z_N2;Z_C2,Z_N2,Z_C2,F,teenager,True,5,15,1.0
J063385,2025-03-15 15:01:53,2025-03-15 15:03:20,87,3,2,Z_C2;Z_C1,Z_C2,Z_C1,F,senior,True,5,15,1.0
J063363,2025-03-15 15:01:01,2025-03-15 15:03:28,147,3,2,Z_N1;Z_C2,Z_N1,Z_C2,F,adult,True,5,15,1.0
J063329,2025-03-15 14:59:37,2025-03-15 15:03:31,234,3,2,Z_N7;Z_C2,Z_N7,Z_C2,M,middle_aged,True,5,14,1.0
J063400,2025-03-15 15:02:34,2025-03-15 15:03:32,58,2,2,Z_C2;Z_N2,Z_C2,Z_N2,F,teenager,True,5,15,1.0
J063408,2025-03-15 15:02:57,2025-03-15 15:03:37,40,3,2,Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,F,child,True,5,15,1.0
J063377,2025-03-15 15:01:31,2025-03-15 15:03:37,126,2,2,Z_S1;Z_N9,Z_S1,Z_N9,F,middle_aged,True,5,15,1.0
J063396,2025-03-15 15:02:20,2025-03-15 15:03:37,77,3,3,Z_E2;Z_C2;Z_C1,Z_E2,Z_C1,M,adult,True,5,15,1.0
J063395,2025-03-15 15:02:17,2025-03-15 15:03:40,83,5,3,Z_C1;Z_C2;Z_E2;Z_C2;Z_E2,Z_C1,Z_E2,M,teenager,True,5,15,1.0
J063420,2025-03-15 15:03:29,2025-03-15 15:03:43,14,2,1,Z_C1,Z_C1,Z_C1,F,child,True,5,15,1.0
J063414,2025-03-15 15:03:11,2025-03-15 15:03:44,33,2,1,Z_C2,Z_C2,Z_C2,M,teenager,True,5,15,1.0
